Name,Division,Conference,City,State,Academic_Website,Athletic_Website,NCAA_ID,Data_Quality
"Bethel University (Minnesota)","NCAA DIII","Minnesota Intercollegiate Athletic Conference","","MN","https://www.bethel.edu","https://athletics.bethel.edu/","60",100
"Blackburn College","NCAA DIII","St. Louis Intercollegiate Athletic Conference","","IL","https://www.blackburn.edu","https://blackburnbeavers.com","64",100
"Bluffton University","NCAA DIII","Heartland Collegiate Athletic Conference","","OH","https://www.bluffton.edu","https://www.blufftonbeavers.com","987",100
"Bowdoin College","NCAA DIII","New England Small College Athletic Conference","","ME","https://www.bowdoin.edu","https://www.bowdoin.edu/athletics/","69",100
"Brandeis University","NCAA DIII","University Athletic Association","","MA","https://www.brandeis.edu","https://www.brandeisjudges.com","73",100
"Brevard College","NCAA DIII","USA South Athletic Conference","","NC","https://www.brevard.edu","https://www.bctornados.com","30094",100
"Bridgewater College (Virginia)","NCAA DIII","Old Dominion Athletic Conf.","","VA","https://www.bridgewater.edu","https://www.bridgewatereagles.com","75",100
"Bridgewater State University","NCAA DIII","Massachusetts State Collegiate Athletic Conference","","MA","https://www.bridgew.edu","https://www.bsubears.com","76",100
"Brooklyn College","NCAA DIII","City University of New York Athletic Conference","","NY","https://www.brooklyn.cuny.edu","https://brooklyncollegeathletics.com","79",100
"Bryn Mawr College","NCAA DIII","Centennial Conference","","PA","https://www.brynmawr.edu","https://www.brynmawr.edu/athletics/","82",100
"Buena Vista University","NCAA DIII","American Rivers Conference","","IA","https://www.bvu.edu","https://www.bvuathletics.com","84",100
"Buffalo State, State University of New York","NCAA DIII","State University of New York Athletic Conference","","NY","https://www.buffalostate.edu","https://www.buffalostateathletics.com","85",100
"Cairn University","NCAA DIII","United East Conference","","PA","https://www.cairn.edu","https://www.cairnhighlanders.com","1305",100
"California Institute of Technology","NCAA DIII","Southern California Intercollegiate Athletic Conf.","","CA","https://www.caltech.edu","https://www.gocaltech.com","89",100
"California Lutheran University","NCAA DIII","Southern California Intercollegiate Athletic Conf.","","CA","https://www.callutheran.edu","https://www.clusports.com","105",100
"Calvin University","NCAA DIII","Michigan Intercollegiate Athletic Association","","MI","https://www.calvin.edu","https://calvinknights.com","114",100
"Capital University","NCAA DIII","Ohio Athletic Conference","","OH","https://www.capital.edu","https://www.capital.edu/athletics","117",100
"Carleton College","NCAA DIII","Minnesota Intercollegiate Athletic Conference","","MN","https://www.carleton.edu","https://apps.carleton.edu/athletics/","118",100
"Carnegie Mellon University","NCAA DIII","University Athletic Association","","PA","https://www.cmu.edu/","https://athletics.cmu.edu","119",100
"Carroll University (Wisconsin)","NCAA DIII","College Conference of Illinois & Wisconsin","","WI","https://www.carrollu.edu","https://www.gopios.com","120",100
"Carthage College","NCAA DIII","College Conference of Illinois & Wisconsin","","WI","https://www.carthage.edu","https://athletics.carthage.edu","121",100
"Case Western Reserve University","NCAA DIII","University Athletic Association","","OH","https://www.case.edu","https://athletics.case.edu","122",100
"Catholic University","NCAA DIII","Landmark Conference","","DC","https://www.catholic.edu","https://www.catholicathletics.com/","124",100
"Cedar Crest College","NCAA DIII","United East Conference","","PA","https://www.cedarcrest.edu","https://www.cedarcrestathletics.com","14795",100
"Centenary College (Louisiana)","NCAA DIII","Southern Collegiate Athletic Conference","","LA","https://www.centenary.edu","https://www.GoCentenary.com","125",100
"Centenary University (New Jersey)","NCAA DIII","Atlantic East Conference","","NJ","https://www.centenaryuniversity.edu","https://www.centenarycyclones.com","12884",100
"Central College (Iowa)","NCAA DIII","American Rivers Conference","","IA","https://www.central.edu","https://www.central.edu/athletics","126",100
"Centre College","NCAA DIII","Southern Athletic Association","","KY","https://www.centre.edu","https://www.centrecolonels.com","132",100
"Chapman University","NCAA DIII","Southern California Intercollegiate Athletic Conf.","","CA","https://www.chapman.edu","https://www.chapmanathletics.com","134",100
"Chatham University","NCAA DIII","Presidents' Athletic Conference","","PA","https://www.chatham.edu","https://www.gochathamcougars.com","10972",100
"Christopher Newport University","NCAA DIII","Coast-To-Coast Athletic Conference","","VA","https://www.cnu.edu","https://CNUsports.com","139",100
"Claremont McKenna-Harvey Mudd-Scripps Colleges","NCAA DIII","Southern California Intercollegiate Athletic Conf.","","CA","https://www.claremontmckenna.edu","https://www.cmsathletics.org","142",100
"Clark University (Massachusetts)","NCAA DIII","New England Women's and Men's Athletic Conference","","MA","https://www.clarku.edu","https://clarkathletics.com","145",100
"Clarkson University","NCAA DIII","Liberty League","","NY","https://www.clarkson.edu","https://www.clarksonathletics.com","146",100
"Coe College","NCAA DIII","American Rivers Conference","","IA","https://www.coe.edu","https://www.kohawkathletics.com","150",100
"Colby College","NCAA DIII","New England Small College Athletic Conference","","ME","https://www.colby.edu","https://www.colby.edu/athletics","151",100
"Colby-Sawyer College","NCAA DIII","Great Northeast Athletic Conference","","NH","https://www.colby-sawyer.edu","https://www.colby-sawyerathletics.com/","152",100
"College of Saint Benedict","NCAA DIII","Minnesota Intercollegiate Athletic Conference","","MN","https://www.csbsju.edu","https://www.gobennies.com","595",100
"Colorado College","NCAA DIII","Southern Collegiate Athletic Conference","","CO","https://www.coloradocollege.edu/","https://www.cctigers.com","154",100
"Concordia College, Moorhead","NCAA DIII","Minnesota Intercollegiate Athletic Conference","","MN","https://www.concordiacollege.edu","https://www.gocobbers.com","161",100
"Concordia University Chicago","NCAA DIII","Northern Athletics Collegiate Conference","","IL","https://www.cuchicago.edu","https://www.CUCougars.com","160",100
"Concordia University Texas","NCAA DIII","Southern Collegiate Athletic Conference","","TX","https://www.concordia.edu/","https://athletics.concordia.edu/index.aspx","24400",100
"Concordia University Wisconsin","NCAA DIII","Northern Athletics Collegiate Conference","","WI","https://www.cuw.edu","https://www.cuwfalcons.com","1036",100
"Connecticut College","NCAA DIII","New England Small College Athletic Conference","","CT","https://www.conncoll.edu","https://camelathletics.com/","163",100
"Cornell College","NCAA DIII","Midwest Conference","","IA","https://www.cornellcollege.edu","https://www.cornellrams.com","166",100
"Covenant College","NCAA DIII","Collegiate Conference of the South","","GA","https://www.covenant.edu","https://athletics.covenant.edu/","30111",100
"Crown College (Minnesota)","NCAA DIII","Upper Midwest Athletic Conference","","MN","https://www.crown.edu","https://www.athletics.crown.edu","30035",100
"Curry College","NCAA DIII","Conference of New England","","MA","https://www.curry.edu","https://www.curryathletics.com","170",100
"Dean College","NCAA DIII","Great Northeast Athletic Conference","","MA","https://www.dean.edu/","https://www.deanbulldogs.com/landing/index","30219",100
"Delaware Valley University","NCAA DIII","Middle Atlantic Conferences","","PA","https://www.delval.edu","https://www.delval.edu/athletics","179",100
"Denison University","NCAA DIII","North Coast Athletic Conference","","OH","https://www.denison.edu","https://www.denisonbigred.com","182",100
"DePauw University","NCAA DIII","North Coast Athletic Conference","","IN","https://www.depauw.edu","https://depauwtigers.com/landing/index","177",100
"DeSales University","NCAA DIII","Middle Atlantic Conferences","","PA","https://www.desales.edu","https://athletics.desales.edu","20",100
"Dickinson College","NCAA DIII","Centennial Conference","","PA","https://www.dickinson.edu","https://www.dickinsonathletics.com","185",100
"Dominican University (Illinois)","NCAA DIII","Northern Athletics Collegiate Conference","","IL","https://www.dom.edu","https://www.dustars.com","1332",100
"Drew University","NCAA DIII","Landmark Conference","","NJ","https://www.drew.edu","https://www.drewrangers.com","190",100
"Earlham College","NCAA DIII","Heartland Collegiate Athletic Conference","","IN","https://www.earlham.edu","https://www.goearlham.com","195",100
"East Texas Baptist University","NCAA DIII","American Southwest Conference","","TX","https://www.etbu.edu","https://www.goetbutigers.com","1062",100
"Eastern Connecticut State University","NCAA DIII","Little East Conference","","CT","https://www.easternct.edu","https://gowarriorathletics.com","200",100
"Eastern Mennonite University","NCAA DIII","Old Dominion Athletic Conf.","","VA","https://www.emu.edu","https://www.emuroyals.com","203",100
"Eastern University","NCAA DIII","Middle Atlantic Conferences","","PA","https://www.eastern.edu","https://www.goeasterneagles.com","8968",100
"Edgewood University","NCAA DIII","Northern Athletics Collegiate Conference","","WI","https://www.edgewood.edu","https://www.EdgewoodCollegeEagles.com","1066",100
"Elizabethtown College","NCAA DIII","Landmark Conference","","PA","https://www.etown.edu","https://www.etownbluejays.com","211",100
"Elmhurst University","NCAA DIII","College Conference of Illinois & Wisconsin","","IL","https://public.elmhurst.edu/","https://elmhurstbluejays.com/","212",100
"Elmira College","NCAA DIII","Empire 8","","NY","https://www.elmira.edu","https://athletics.elmira.edu","213",100
"Elms College","NCAA DIII","Great Northeast Athletic Conference","","MA","https://www.elms.edu","https://ecblazers.com","532",100
"Emerson College","NCAA DIII","New England Women's and Men's Athletic Conference","","MA","https://www.emerson.edu","https://www.emersonlions.com","214",100
"Emmanuel College (Massachusetts)","NCAA DIII","Great Northeast Athletic Conference","","MA","https://www.emmanuel.edu","https://www.goecsaints.com","215",100
"Emory University","NCAA DIII","University Athletic Association","","GA","https://www.emory.edu","https://www.emoryathletics.com","217",100
"Endicott College","NCAA DIII","Conference of New England","","MA","https://www.endicott.edu","https://www.ecgulls.com","8981",100
"Eureka College","NCAA DIII","St. Louis Intercollegiate Athletic Conference","","IL","https://www.eureka.edu","https://www.eurekareddevils.com","218",100
"Fairleigh Dickinson University, Florham","NCAA DIII","Middle Atlantic Conferences","","NJ","https://www.fdu.edu","https://www.fdudevils.com","221",100
"Farmingdale State College","NCAA DIII","Skyline Conference","","NY","https://www.farmingdale.edu","https://www.farmingdalesports.com","27892",100
"Ferrum College","NCAA DIII","Conference Carolinas","","VA","https://www.ferrum.edu","https://www.ferrumpanthers.com","225",100
"Fitchburg State University","NCAA DIII","Massachusetts State Collegiate Athletic Conference","","MA","https://www.fitchburgstate.edu","https://www.fitchburgfalcons.com","227",100
"Framingham State University","NCAA DIII","Massachusetts State Collegiate Athletic Conference","","MA","https://www.framingham.edu","https://www.fsurams.com","238",100
"Franciscan University of Steubenville","NCAA DIII","Presidents' Athletic Conference","","OH","https://www.franciscan.edu","https://www.franciscanathletics.com","30069",100
"Franklin & Marshall College","NCAA DIII","Centennial Conference","","PA","https://www.fandm.edu","https://www.godiplomats.com","239",100
"Franklin College","NCAA DIII","Heartland Collegiate Athletic Conference","","IN","https://www.franklincollege.edu","https://franklingrizzlies.com/landing/index","2694",100
"Gallaudet University","NCAA DIII","United East Conference","","DC","https://www.gallaudet.edu","https://www.gallaudetbison.com","245",100
"Geneva College","NCAA DIII","Presidents' Athletic Conference","","PA","https://www.geneva.edu","https://athletics.geneva.edu","30084",100
"George Fox University","NCAA DIII","Northwest Conference","","OR","https://www.georgefox.edu","https://www.gfubruins.com","1094",100
"Gettysburg College","NCAA DIII","Centennial Conference","","PA","https://www.gettysburg.edu","https://www.gettysburgsports.com","258",100
"Gordon College","NCAA DIII","Conference of New England","","MA","https://www.gordon.edu","https://athletics.gordon.edu/index.aspx","1099",100
"Goucher College","NCAA DIII","Landmark Conference","","MD","https://www.goucher.edu","https://athletics.goucher.edu/landing/index","1467",100
"Greensboro College","NCAA DIII","USA South Athletic Conference","","NC","https://www.greensboro.edu","https://www.greensborocollegesports.com","263",100
"Greenville University","NCAA DIII","St. Louis Intercollegiate Athletic Conference","","IL","https://www.greenville.edu","https://www.greenville.edu/athletics","1111",100
"Grinnell College","NCAA DIII","Midwest Conference","","IA","https://www.grinnell.edu/","https://pioneers.grinnell.edu/","264",100
"Grove City College","NCAA DIII","Presidents' Athletic Conference","","PA","https://www.gcc.edu","https://athletics.gcc.edu","265",100
"Guilford College","NCAA DIII","Old Dominion Athletic Conf.","","NC","https://www.guilford.edu","https://www.guilford.edu/athletics","1112",100
"Gustavus Adolphus College","NCAA DIII","Minnesota Intercollegiate Athletic Conference","","MN","https://www.gustavus.edu","https://www.gustavus.edu/athletics/","266",100
"Gwynedd Mercy University","NCAA DIII","Atlantic East Conference","","PA","https://www.gmercyu.edu","https://gwyneddathletics.com/","12399",100
"Hamilton College","NCAA DIII","New England Small College Athletic Conference","","NY","https://www.hamilton.edu","https://www.hamilton.edu/athletics","267",100
"Hamline University","NCAA DIII","Minnesota Intercollegiate Athletic Conference","","MN","https://www.hamline.edu","https://www.hamlineathletics.com","268",100
"Hampden-Sydney College","NCAA DIII","Old Dominion Athletic Conf.","","VA","https://www.hsc.edu/","https://www.hscathletics.com","269",100
"Hanover College","NCAA DIII","Heartland Collegiate Athletic Conference","","IN","https://www.hanover.edu","https://athletics.hanover.edu/landing/index","1115",100
"Hardin-Simmons University","NCAA DIII","American Southwest Conference","","TX","https://www.hsutx.edu","https://hsuathletics.com","271",100
"Hartwick College","NCAA DIII","Empire 8","","NY","https://www.hartwick.edu","https://www.hartwickhawks.com","273",100
"Haverford College","NCAA DIII","Centennial Conference","","PA","https://www.haverford.edu","https://www.haverfordathletics.com","276",100
"Heidelberg University","NCAA DIII","Ohio Athletic Conference","","OH","https://www.heidelberg.edu","https://bergathletics.com","278",100
"Hendrix College","NCAA DIII","Southern Collegiate Athletic Conference","","AR","https://www.hendrix.edu","https://www.hendrixwarriors.com","1124",100
"Hilbert College","NCAA DIII","Allegheny Mountain Collegiate Conference","","NY","https://www.hilbert.edu","https://www.hilberthawks.com","8398",100
"Hiram College","NCAA DIII","Presidents' Athletic Conference","","OH","https://www.hiram.edu","https://www.hiramterriers.com","281",100
"Hobart and William Smith Colleges","NCAA DIII","Liberty League","","NY","https://www.hws.edu","https://www.hwsathletics.com","282",100
"Hollins University","NCAA DIII","Old Dominion Athletic Conf.","","VA","https://www.hollins.edu","https://www.hollinssports.com","284",100
"Hood College","NCAA DIII","Middle Atlantic Conferences","","MD","https://www.hood.edu","https://www.hoodathletics.com","8404",100
"Hope College","NCAA DIII","Michigan Intercollegiate Athletic Association","","MI","https://www.hope.edu","https://athletics.hope.edu","286",100
"Houghton University","NCAA DIII","Empire 8","","NY","https://www.houghton.edu","https://athletics.houghton.edu","30160",100
"Howard Payne University","NCAA DIII","American Southwest Conference","","TX","https://www.hputx.edu","https://www.hpusports.com","2741",100
"Hunter College","NCAA DIII","City University of New York Athletic Conference","","NY","https://www.hunter.cuny.edu/","https://www.hunter.cuny.edu/athletics","292",100
"Huntingdon College","NCAA DIII","Collegiate Conference of the South","","AL","https://www.huntingdon.edu","https://www.huntingdonhawks.com","1130",100
"Husson University","NCAA DIII","North Atlantic Conference","","ME","https://www.husson.edu","https://www.hussoneagles.com","1133",100
"Illinois College","NCAA DIII","Midwest Conference","","IL","https://www.ic.edu","https://www.illinoiscollegeathletics.com/","297",100
"Illinois Institute of Technology","NCAA DIII","Northern Athletics Collegiate Conference","","IL","https://www.iit.edu","https://www.illinoistechathletics.com","30172",100
"Illinois Wesleyan University","NCAA DIII","College Conference of Illinois & Wisconsin","","IL","https://www.iwu.edu/","https://www.iwusports.com","300",100
"Immaculata University","NCAA DIII","Atlantic East Conference","","PA","https://www.immaculata.edu","https://www.gomightymacs.com","303",100
"Ithaca College","NCAA DIII","Liberty League","","NY","https://www.ithaca.edu/","https://athletics.ithaca.edu","313",100
"John Carroll University","NCAA DIII","North Coast Athletic Conference","","OH","https://www.jcu.edu","https://www.jcusports.com","320",100
"John Jay College of Criminal Justice","NCAA DIII","City University of New York Athletic Conference","","NY","https://www.jjay.cuny.edu/","https://www.johnjayathletics.com","321",100
"Johns Hopkins University","NCAA DIII","Centennial Conference","","MD","https://www.jhu.edu/","https://www.hopkinssports.com","322",100
"Johnson & Wales University (Providence)","NCAA DIII","Conference of New England","","RI","https://www.jwu.edu","https://providence.jwuathletics.com","22626",100
"Juniata College","NCAA DIII","Landmark Conference","","PA","https://www.juniata.edu/","https://www.juniatasports.net","325",100
"Kalamazoo College","NCAA DIII","Michigan Intercollegiate Athletic Association","","MI","https://www.kzoo.edu/","https://hornets.kzoo.edu/landing/index/","326",100
"Kean University","NCAA DIII","New Jersey Athletic Conference","","NJ","https://www.kean.edu","https://www.keanathletics.com","329",100
"Keene State College","NCAA DIII","Little East Conference","","NH","https://www.keene.edu","https://www.keeneowls.com","330",100
"Kenyon College","NCAA DIII","North Coast Athletic Conference","","OH","https://www.kenyon.edu","https://athletics.kenyon.edu","335",100
"Keuka College","NCAA DIII","Empire 8","","NY","https://www.keuka.edu/","https://www.keukaathletics.com","1159",100
"Keystone College","NCAA DIII","United East Conference","","PA","https://www.keystone.edu","https://www.gokcgiants.com","30047",100
"King's College (Pennsylvania)","NCAA DIII","Middle Atlantic Conferences","","PA","https://www.kings.edu/","https://www.kings.edu/athletics","336",100
"Knox College","NCAA DIII","Midwest Conference","","IL","https://www.knox.edu","https://prairiefire.knox.edu","337",100
"La Roche University","NCAA DIII","Allegheny Mountain Collegiate Conference","","PA","https://www.laroche.edu","https://larochesports.com","1163",100
"LaGrange College","NCAA DIII","Collegiate Conference of the South","","GA","https://www.lagrange.edu","https://www.lagrangepanthers.com","1162",100
"Lake Forest College","NCAA DIII","Midwest Conference","","IL","https://www.lakeforest.edu","https://www.goforesters.com","344",100
"Lakeland University","NCAA DIII","Northern Athletics Collegiate Conference","","WI","https://www.lakeland.edu/","https://lakelandmuskies.com/","1164",100
"Lancaster Bible College","NCAA DIII","United East Conference","","PA","https://www.lbc.edu","https://www.lbcchargers.com","30085",100
"Lasell University","NCAA DIII","Great Northeast Athletic Conference","","MA","https://www.lasell.edu","https://laserpride.lasell.edu","8486",100
"Lawrence University","NCAA DIII","Midwest Conference","","WI","https://www.lawrence.edu/","https://vikings.lawrence.edu/index.aspx","348",100
"Lebanon Valley College","NCAA DIII","Middle Atlantic Conferences","","PA","https://www.lvc.edu","https://www.godutchmen.com","351",100
"Lehman College","NCAA DIII","City University of New York Athletic Conference","","NY","https://www.lehman.edu","https://www.lehmanathletics.com","279",100
"Lesley University","NCAA DIII","North Atlantic Conference","","MA","https://www.lesley.edu","https://lesleyathletics.com","24317",100
"LeTourneau University","NCAA DIII","Southern Collegiate Athletic Conference","","TX","https://www.letu.edu","https://www.letuathletics.com","8490",100
"Lewis & Clark College","NCAA DIII","Northwest Conference","","OR","https://www.lclark.edu","https://www.lcpioneers.com","22235",100
"Linfield University","NCAA DIII","Northwest Conference","","OR","https://www.linfield.edu","https://golinfieldwildcats.com/","1179",100
"Loras College","NCAA DIII","American Rivers Conference","","IA","https://www.loras.edu","https://www.duhawks.com","364",100
"Luther College","NCAA DIII","American Rivers Conference","","IA","https://www.luther.edu/","https://sports.luther.edu","372",100
"Lycoming College","NCAA DIII","Landmark Conference","","PA","https://www.lycoming.edu","https://lycomingathletics.com","373",100
"Lyon College","NCAA DIII","St. Louis Intercollegiate Athletic Conference","","AR","https://www.lyon.edu/","https://www.lyon.edu/sports/lyon_sports.html","22989",100
"Macalester College","NCAA DIII","Minnesota Intercollegiate Athletic Conference","","MN","https://www.macalester.edu/","https://www.macalester.edu/athletics","376",100
"Maine Maritime Academy","NCAA DIII","North Atlantic Conference","","ME","https://www.mainemaritime.edu/","https://www.marinersports.org","378",100
"Manchester University","NCAA DIII","Heartland Collegiate Athletic Conference","","IN","https://www.manchester.edu","https://www.muspartans.com","1192",100
"Manhattanville University","NCAA DIII","Skyline Conference","","NY","https://www.mville.edu","https://www.govaliants.com","382",100
"Maranatha Baptist University","NCAA DIII","Independent","","WI","https://www.mbu.edu/","https://mbusabercats.com","1194",100
"Marian University (Wisconsin)","NCAA DIII","Northern Athletics Collegiate Conference","","WI","https://www.marianuniversity.edu","https://www.sabreathletics.com","1196",100
"Marietta College","NCAA DIII","Ohio Athletic Conference","","OH","https://www.marietta.edu/","https://pioneers.marietta.edu/","385",100
"Martin Luther College","NCAA DIII","Upper Midwest Athletic Conference","","MN","https://www.mlc-wels.edu","https://www.mlcknights.com","8597",100
"Mary Baldwin University","NCAA DIII","USA South Athletic Conference","","VA","https://www.marybaldwin.edu/","https://www.marybaldwinathletics.com","389",100
"Marymount University (Virginia)","NCAA DIII","Atlantic East Conference","","VA","https://www.marymount.edu/","https://www.marymountsaints.com","394",100
"Maryville College (Tennessee)","NCAA DIII","Collegiate Conference of the South","","TN","https://www.maryvillecollege.edu","https://www.mcscots.com/landing/index","396",100
"Marywood University","NCAA DIII","Atlantic East Conference","","PA","https://www.marywood.edu","https://www.marywoodpacers.com","397",100
"Massachusetts College of Liberal Arts","NCAA DIII","Massachusetts State Collegiate Athletic Conference","","MA","https://www.mcla.edu/","https://athletics.mcla.edu/","486",100
"Massachusetts Institute of Technology","NCAA DIII","New England Women's and Men's Athletic Conference","","MA","https://web.mit.edu","https://www.mitathletics.com","398",100
"Massachusetts Maritime Academy","NCAA DIII","Massachusetts State Collegiate Athletic Conference","","MA","https://www.maritime.edu","https://www.mmabucs.com","399",100
"McDaniel College","NCAA DIII","Centennial Conference","","MD","https://www.mcdaniel.edu/","https://www.mcdaniel.edu/athletics","773",100
"McMurry University","NCAA DIII","Southern Collegiate Athletic Conference","","TX","https://www.mcm.edu","https://www.mcmurrysports.com","8530",100
"Medgar Evers College","NCAA DIII","City University of New York Athletic Conference","","NY","https://www.mec.cuny.edu","https://www.mecathletics.com","403",100
"Meredith College","NCAA DIII","USA South Athletic Conference","","NC","https://www.meredith.edu","https://www.goavengingangels.com","409",100
"Messiah University","NCAA DIII","Middle Atlantic Conferences","","PA","https://www.messiah.edu","https://www.gomessiah.com","411",100
"Methodist University","NCAA DIII","USA South Athletic Conference","","NC","https://www.methodist.edu","https://www.mumonarchs.com","412",100
"Middlebury College","NCAA DIII","New England Small College Athletic Conference","","VT","https://www.middlebury.edu/","https://www.middlebury.edu/athletics","420",100
"Millikin University","NCAA DIII","College Conference of Illinois & Wisconsin","","IL","https://www.millikin.edu/","https://athletics.millikin.edu","424",100
"Millsaps College","NCAA DIII","Southern Athletic Association","","MS","https://www.millsaps.edu","https://www.gomajors.com","426",100
"Milwaukee School of Engineering","NCAA DIII","Northern Athletics Collegiate Conference","","WI","https://www.msoe.edu/","https://go-raiders.com","20220",100
"Misericordia University","NCAA DIII","Middle Atlantic Conferences","","PA","https://www.misericordia.edu/","https://www.misericordia.edu/athletics","16142",100
"Mississippi University for Women","NCAA DIII","St. Louis Intercollegiate Athletic Conference","","MS","https://www.muw.edu","https://www.owlsathletics.com","431",100
"Mitchell College","NCAA DIII","Great Northeast Athletic Conference","","CT","https://www.mitchell.edu","https://www.mitchellathletics.com","30042",100
"Monmouth College (Illinois)","NCAA DIII","Midwest Conference","","IL","https://www.monmouthcollege.edu","https://monmouthscots.com","438",100
"Montclair State University","NCAA DIII","New Jersey Athletic Conference","","NJ","https://www.montclair.edu/","https://www.montclairathletics.com","442",100
"Moravian University","NCAA DIII","Landmark Conference","","PA","https://www.moravian.edu","https://moraviansports.com/landing/index","443",100
"Mount Aloysius College","NCAA DIII","Allegheny Mountain Collegiate Conference","","PA","https://www.mtaloy.edu","https://www.mountieathletics.com","30036",100
"Mount Holyoke College","NCAA DIII","New England Women's and Men's Athletic Conference","","MA","https://www.mtholyoke.edu/","https://www.mtholyoke.edu/athletics","449",100
"Mount Saint Mary College (New York)","NCAA DIII","Skyline Conference","","NY","https://www.msmc.edu/","https://www.msmcknights.com/","1468",100
"Mount St. Joseph University","NCAA DIII","Heartland Collegiate Athletic Conference","","OH","https://www.msj.edu/","https://www.msjlions.com","8567",100
"Muhlenberg College","NCAA DIII","Centennial Conference","","PA","https://www.muhlenberg.edu","https://www.muhlenbergsports.com","453",100
"Muskingum University","NCAA DIII","Ohio Athletic Conference","","OH","https://www.muskingum.edu","https://www.fightingmuskies.com/landing/index","455",100
"Nazareth University","NCAA DIII","Empire 8","","NY","https://www.naz.edu","https://www.nazathletics.com","461",100
"Nebraska Wesleyan University","NCAA DIII","American Rivers Conference","","NE","https://www.nebrwesleyan.edu/","https://www.nwusports.com/","462",100
"Neumann University","NCAA DIII","Atlantic East Conference","","PA","https://www.neumann.edu","https://www.neumannathletics.com","1254",100
"New England College","NCAA DIII","Great Northeast Athletic Conference","","NH","https://www.nec.edu/","https://athletics.nec.edu/","467",100
"New Jersey City University","NCAA DIII","New Jersey Athletic Conference","","NJ","https://www.njcu.edu","https://www.njcugothicknights.com","319",100
"New York University","NCAA DIII","University Athletic Association","","NY","https://www.nyu.edu","https://www.gonyuathletics.com","479",100
"Nichols College","NCAA DIII","Conference of New England","","MA","https://www.nichols.edu","https://www.nicholsathletics.com","484",100
"North Carolina Wesleyan University","NCAA DIII","USA South Athletic Conference","","NC","https://ncwu.edu/","https://ncwsports.com/","491",100
"North Central College","NCAA DIII","College Conference of Illinois & Wisconsin","","IL","https://noctrl.edu/","https://northcentralcardinals.com","492",100
"North Central University","NCAA DIII","Upper Midwest Athletic Conference","","MN","https://www.northcentral.edu/","https://www.ncurams.com","30039",100
"North Park University","NCAA DIII","College Conference of Illinois & Wisconsin","","IL","https://www.northpark.edu/","https://www.northpark.edu/athletics/","496",100
"Norwich University","NCAA DIII","Great Northeast Athletic Conference","","VT","https://www.norwich.edu","https://www.norwichathletics.com","511",100
"Notre Dame of Maryland University","NCAA DIII","United East Conference","","MD","https://www.ndm.edu","https://www.notredamegators.com","8600",100
"Oberlin College","NCAA DIII","North Coast Athletic Conference","","OH","https://www.oberlin.edu/","https://www.goyeo.com","515",100
"Occidental College","NCAA DIII","Southern California Intercollegiate Athletic Conf.","","CA","https://www.oxy.edu","https://www.oxyathletics.com","516",100
"Oglethorpe University","NCAA DIII","Southern Athletic Association","","GA","https://www.oglethorpe.edu","https://www.gopetrels.com","2713",100
"Ohio Northern University","NCAA DIII","Ohio Athletic Conference","","OH","https://www.onu.edu/","https://onusports.com/landing/index","517",100
"Ohio Wesleyan University","NCAA DIII","North Coast Athletic Conference","","OH","https://www.owu.edu","https://battlingbishops.com/","520",100
"Otterbein University","NCAA DIII","Ohio Athletic Conference","","OH","https://www.otterbein.edu/","https://www.otterbeincardinals.com","531",100
"Pacific Lutheran University","NCAA DIII","Northwest Conference","","WA","https://www.plu.edu/","https://www.golutes.com","1297",100
"Pacific University (Oregon)","NCAA DIII","Northwest Conference","","OR","https://www.pacificu.edu/","https://www.goboxers.com","2751",100
"Penn State Berks College","NCAA DIII","United East Conference","","PA","https://www.berks.psu.edu","https://www.psuberksathletics.com","30044",100
"Penn State Harrisburg","NCAA DIII","United East Conference","","PA","https://www.hbg.psu.edu","https://athletics.hbg.psu.edu/landing/index","30081",100
"Penn State University, Abington","NCAA DIII","United East Conference","","PA","https://www.abington.psu.edu","https://www.abingtonsports.com","30114",100
"Penn State University, Altoona","NCAA DIII","Allegheny Mountain Collegiate Conference","","PA","https://www.altoona.psu.edu","https://www.psaltoonalions.com","25719",100
"Pennsylvania College of Technology","NCAA DIII","United East Conference","","PA","https://www.pct.edu","https://athletics.pct.edu","30190",100
"Pennsylvania State Univ. Erie, the Behrend College","NCAA DIII","Allegheny Mountain Collegiate Conference","","PA","https://pserie.psu.edu","https://PSBLions.com","538",100
"Pfeiffer University","NCAA DIII","USA South Athletic Conference","","NC","https://www.Pfeiffer.edu","https://www.gofalconsports.com","542",100
"Piedmont University","NCAA DIII","Collegiate Conference of the South","","GA","https://www.piedmont.edu/","https://www.piedmontlions.com","21830",100
"Plattsburgh State University of New York","NCAA DIII","State University of New York Athletic Conference","","NY","https://www.plattsburgh.edu/","https://www.gocardinalsports.com/","547",100
"Plymouth State University","NCAA DIII","Little East Conference","","NH","https://www.plymouth.edu/","https://athletics.plymouth.edu/","548",100
"Pomona-Pitzer Colleges","NCAA DIII","Southern California Intercollegiate Athletic Conf.","","CA","https://www.pomona.edu; www.pitzer.edu","https://www.sagehens.com","549",100
"Pratt Institute","NCAA DIII","Atlantic East Conference","","NY","https://www.pratt.edu","https://www.goprattgo.com","2715",100
"Principia College","NCAA DIII","St. Louis Intercollegiate Athletic Conference","","IL","https://www.principiacollege.edu","https://www.principiaathletics.com","555",100
"Purchase College, State University of New York","NCAA DIII","Skyline Conference","","NY","https://www.purchase.edu","https://www.purchasecollegeathletics.com","30029",100
