Name,Division,City,State,Website,Phone,NCAA_ID,Data_Quality
"Stetson University","NCAA D1","","FL","https://www.stetson.edu/","","678",70
"Stevens Institute of Technology","NCAA D1","","NJ","https://www.stevens.edu","","679",70
"Stevenson University","NCAA D1","","MD","https://www.stevenson.edu","","21852",70
"Stockton University","NCAA D1","","NJ","https://www.stockton.edu","","681",70
"Stonehill College","NCAA D1","","MA","https://www.stonehill.edu","","682",70
"Stony Brook University","NCAA D1","","NY","https://stonybrook.edu","","683",70
"Suffolk University","NCAA D1","","MA","https://www.suffolk.edu/","","684",70
"Sul Ross State University","NCAA D1","","TX","https://www.sulross.edu/","","1390",70
"Susquehanna University","NCAA D1","","PA","https://www.susqu.edu","","685",70
"Swarthmore College","NCAA D1","","PA","https://www.swarthmore.edu/","","686",70
"Sweet Briar College","NCAA D1","","VA","https://www.sbc.edu","","687",70
"Syracuse University","NCAA D1","","NY","https://syracuse.edu","","688",70
"Tarleton State University","NCAA D1","","TX","https://www.tarleton.edu/","","1395",70
"Temple University","NCAA D1","","PA","https://www.temple.edu","","690",70
"Tennessee State University","NCAA D1","","TN","https://www.tnstate.edu/","","691",70
"Tennessee Technological University","NCAA D1","","TN","https://www.tntech.edu/","","692",70
"Texas A&M International University","NCAA D1","","TX","https://www.tamiu.edu","","30090",70
"Texas A&M University-Corpus Christi","NCAA D1","","TX","https://www.tamucc.edu/","","26172",70
"Texas A&M University-Kingsville","NCAA D1","","TX","https://www.tamuk.edu/","","696",70
"Texas A&M University, College Station","NCAA D1","","TX","https://www.tamu.edu","","697",70
"Texas Christian University","NCAA D1","","TX","https://www.tcu.edu","","698",70
"Texas Lutheran University","NCAA D1","","TX","https://tlu.edu","","1400",70
"Texas Southern University","NCAA D1","","TX","https://www.tsu.edu","","699",70
"Texas State University","NCAA D1","","TX","https://www.txstate.edu","","670",70
"Texas Tech University","NCAA D1","","TX","https://www.ttu.edu","","700",70
"Texas Woman's University","NCAA D1","","TX","https://www.twu.edu","","701",70
"The Citadel","NCAA D1","","SC","https://www.citadel.edu","","141",70
"The City College of New York","NCAA D1","","NY","https://www.ccny.cuny.edu","","480",70
"The College of New Jersey","NCAA D1","","NJ","https://www.tcnj.edu","","712",70
"The College of St. Scholastica","NCAA D1","","MN","https://www.css.edu/","","618",70
"The College of Wooster","NCAA D1","","OH","https://www.wooster.edu","","807",70
"The Ohio State University","NCAA D1","","OH","https://www.osu.edu/","","518",70
"The State University of New York at Fredonia","NCAA D1","","NY","https://www.fredonia.edu","","242",70
"The University of North Carolina at Charlotte","NCAA D1","","NC","https://www.charlotte.edu","","458",70
"The University of North Carolina at Greensboro","NCAA D1","","NC","https://www.uncg.edu","","459",70
"The University of Olivet ","NCAA D1","","MI","https://www.uolivet.edu","","525",70
"The University of Southern Mississippi","NCAA D1","","MS","https://www.usm.edu","","664",70
"The University of Texas at Tyler","NCAA D1","","TX","https://www.uttyler.edu","","30028",70
"The University of Texas Permian Basin","NCAA D1","","TX","https://www.utpb.edu/","","30088",70
"The University of Texas Rio Grande Valley","NCAA D1","","TX","https://www.utrgv.edu","","536",70
"The University of Tulsa","NCAA D1","","OK","https://www.utulsa.edu","","719",70
"The University of Virginia's College at Wise","NCAA D1","","VA","https://www.uvawise.edu","","30181",70
"Thiel College","NCAA D1","","PA","https://www.thiel.edu","","707",70
"Thomas College","NCAA D1","","ME","https://www.thomas.edu/","","2758",70
"Thomas Jefferson University","NCAA D1","","PA","https://www.jefferson.edu","","543",70
"Thomas More University","NCAA D1","","KY","https://www.thomasmore.edu","","1402",70
"Tiffin University","NCAA D1","","OH","https://tiffin.edu","","1403",70
"Towson University","NCAA D1","","MD","https://www.towson.edu","","711",70
"Transylvania University","NCAA D1","","KY","https://www.transy.edu/","","28749",70
"Trevecca Nazarene University","NCAA D1","","TN","https://www.trevecca.edu","","30002",70
"Trine University","NCAA D1","","IN","https://www.trine.edu","","30037",70
"Trinity College (Connecticut)","NCAA D1","","CT","https://www.trincoll.edu","","713",70
"Trinity University (Texas)","NCAA D1","","TX","https://www.trinity.edu","","715",70
"Trinity Washington University","NCAA D1","","DC","https://www2.trinitydc.edu","","23413",70
"Troy University","NCAA D1","","AL","https://troy.edu","","716",70
"Truman State University","NCAA D1","","MO","https://www.truman.edu/","","499",70
"Tufts University","NCAA D1","","MA","https://www.tufts.edu/","","717",70
"Tulane University","NCAA D1","","LA","https://www.tulane.edu","","718",70
"Tusculum University","NCAA D1","","TN","https://www.tusculum.edu","","12830",70
"Tuskegee University","NCAA D1","","AL","https://www.tuskegee.edu","","720",70
"U.S. Air Force Academy","NCAA D1","","CO","https://usafa.edu","","721",70
"U.S. Coast Guard Academy","NCAA D1","","CT","https://www.uscga.edu/","","722",70
"U.S. Merchant Marine Academy","NCAA D1","","NY","https://usmma.edu","","724",70
"U.S. Military Academy","NCAA D1","","NY","https://www.westpoint.edu","","725",70
"U.S. Naval Academy","NCAA D1","","MD","https://www.usna.edu/","","726",70
"Union College (New York)","NCAA D1","","NY","https://www.union.edu/","","727",70
"Union University","NCAA D1","","TN","https://www.uu.edu","","30153",70
"University at Albany","NCAA D1","","NY","https://www.albany.edu","","14",70
"University at Buffalo, the State University of New York","NCAA D1","","NY","https://www.buffalo.edu","","86",70
"University of Akron","NCAA D1","","OH","https://uakron.edu","","5",70
"University of Alabama","NCAA D1","","AL","https://www.ua.edu","","8",70
"University of Alabama at Birmingham","NCAA D1","","AL","https://www.uab.edu","","9",70
"University of Alabama in Huntsville","NCAA D1","","AL","https://uah.edu","","10",70
"University of Alaska Anchorage","NCAA D1","","AK","https://www.uaa.alaska.edu","","11",70
"University of Alaska Fairbanks","NCAA D1","","AK","https://www.uaf.edu","","12",70
"University of Arizona","NCAA D1","","AZ","https://www.arizona.edu","","29",70
"University of Arkansas at Little Rock","NCAA D1","","AR","https://www.ualr.edu","","32",70
"University of Arkansas, Fayetteville","NCAA D1","","AR","https://www.uark.edu/","","31",70
"University of Arkansas, Fort Smith","NCAA D1","","AR","https://www.uafs.edu/Home/Index","","30105",70
"University of Arkansas, Monticello","NCAA D1","","AR","https://www.uamont.edu","","8411",70
"University of Arkansas, Pine Bluff","NCAA D1","","AR","https://www.uapb.edu","","2678",70
"University of Bridgeport","NCAA D1","","CT","https://www.bridgeport.edu","","74",70
"University of California, Berkeley","NCAA D1","","CA","https://www.berkeley.edu","","107",70
"University of California, Davis","NCAA D1","","CA","https://www.ucdavis.edu","","108",70
"University of California, Irvine","NCAA D1","","CA","https://www.uci.edu","","109",70
"University of California, Los Angeles","NCAA D1","","CA","https://www.ucla.edu","","110",70
"University of California, Merced","NCAA D1","","CA","https://www.ucmerced.edu","","30266",70
"University of California, Riverside","NCAA D1","","CA","https://www.ucr.edu","","111",70
"University of California, San Diego","NCAA D1","","CA","https://www.ucsd.edu","","112",70
"University of California, Santa Barbara","NCAA D1","","CA","https://www.ucsb.edu","","104",70
"University of California, Santa Cruz","NCAA D1","","CA","https://www.ucsc.edu/","","113",70
"University of Central Arkansas","NCAA D1","","AR","https://www.uca.edu","","1004",70
"University of Central Florida","NCAA D1","","FL","https://www.ucf.edu","","128",70
"University of Central Missouri","NCAA D1","","MO","https://www.ucmo.edu","","130",70
"University of Central Oklahoma","NCAA D1","","OK","https://www.uco.edu","","1009",70
"University of Charleston (West Virginia)","NCAA D1","","WV","https://www.ucwv.edu","","1013",70
"University of Chicago","NCAA D1","","IL","https://www.uchicago.edu","","137",70
"University of Cincinnati","NCAA D1","","OH","https://uc.edu","","140",70
"University of Colorado Boulder","NCAA D1","","CO","https://www.colorado.edu/","","157",70
"University of Colorado Colorado Springs","NCAA D1","","CO","https://www.uccs.edu","","9754",70
"University of Connecticut","NCAA D1","","CT","https://www.uconn.edu","","164",70
"University of Dallas","NCAA D1","","TX","https://www.udallas.edu","","1044",70
"University of Dayton","NCAA D1","","OH","https://www.udayton.edu","","175",70
"University of Delaware","NCAA D1","","DE","https://www.udel.edu","","180",70
"University of Denver","NCAA D1","","CO","https://www.du.edu","","183",70
"University of Detroit Mercy","NCAA D1","","MI","https://www.udmercy.edu","","184",70
"University of Dubuque","NCAA D1","","IA","https://www.dbq.edu","","192",70
"University of Evansville","NCAA D1","","IN","https://www.evansville.edu","","219",70
"University of Findlay","NCAA D1","","OH","https://www.findlay.edu","","1079",70
"University of Florida","NCAA D1","","FL","https://www.ufl.edu","","235",70
"University of Georgia","NCAA D1","","GA","https://www.uga.edu","","257",70
"University of Hartford","NCAA D1","","CT","https://www.hartford.edu","","272",70
"University of Hawaii at Hilo","NCAA D1","","HI","https://www.uhh.hawaii.edu","","2697",70
"University of Hawaii, Manoa","NCAA D1","","HI","https://manoa.hawaii.edu","","277",70
"University of Houston","NCAA D1","","TX","https://www.uh.edu","","288",70
"University of Idaho","NCAA D1","","ID","https://www.uidaho.edu/","","295",70
"University of Illinois Chicago","NCAA D1","","IL","https://www.uic.edu","","302",70
"University of Illinois Springfield","NCAA D1","","IL","https://www.uis.edu","","30050",70
"University of Illinois Urbana-Champaign","NCAA D1","","IL","https://illinois.edu","","301",70
"University of Indianapolis","NCAA D1","","IN","https://www.uindy.edu","","309",70
"University of Iowa","NCAA D1","","IA","https://www.uiowa.edu","","312",70
"University of Jamestown","NCAA D1","","ND","https://uj.edu","","30267",70
"University of Kansas","NCAA D1","","KS","https://ku.edu","","328",70
"University of Kentucky","NCAA D1","","KY","https://www.uky.edu","","334",70
"University of La Verne","NCAA D1","","CA","https://www.laverne.edu","","341",70
"University of Louisiana at Lafayette","NCAA D1","","LA","https://www.louisiana.edu","","671",70
"University of Louisiana Monroe","NCAA D1","","LA","https://www.ulm.edu","","498",70
"University of Louisville","NCAA D1","","KY","https://www.louisville.edu/","","367",70
"University of Lynchburg","NCAA D1","","VA","https://www.lynchburg.edu/","","374",70
"University of Maine","NCAA D1","","ME","https://umaine.edu","","380",70
"University of Maine at Presque Isle","NCAA D1","","ME","https://www.umpi.edu","","30040",70
"University of Maine, Farmington","NCAA D1","","ME","https://umf.maine.edu/","","379",70
"University of Mary","NCAA D1","","ND","https://www.umary.edu/","","30075",70
"University of Mary Hardin-Baylor","NCAA D1","","TX","https://www.umhb.edu","","1203",70
"University of Mary Washington","NCAA D1","","VA","https://www.umw.edu/","","390",70
"University of Maryland Eastern Shore","NCAA D1","","MD","https://wwwcp.umes.edu","","393",70
"University of Maryland, Baltimore County","NCAA D1","","MD","https://www.umbc.edu/","","391",70
"University of Maryland, College Park","NCAA D1","","MD","https://www.umd.edu","","392",70
"University of Massachusetts Boston","NCAA D1","","MA","https://www.umb.edu/","","401",70
"University of Massachusetts Lowell","NCAA D1","","MA","https://www.uml.edu/","","368",70
"University of Massachusetts, Amherst","NCAA D1","","MA","https://www.umass.edu","","400",70
"University of Massachusetts, Dartmouth","NCAA D1","","MA","https://www.umassd.edu","","656",70
"University of Memphis","NCAA D1","","TN","https://www.memphis.edu","","404",70
"University of Miami (Florida)","NCAA D1","","FL","https://www.miami.edu","","415",70
"University of Michigan","NCAA D1","","MI","https://www.umich.edu","","418",70
"University of Minnesota Duluth","NCAA D1","","MN","https://www.d.umn.edu/","","427",70
"University of Minnesota, Crookston","NCAA D1","","MN","https://www.umcrookston.edu","","27854",70
"University of Minnesota, Morris","NCAA D1","","MN","https://www.morris.umn.edu","","1226",70
"University of Minnesota, Twin Cities","NCAA D1","","MN","https://www.umn.edu","","428",70
"University of Mississippi","NCAA D1","","MS","https://www.olemiss.edu","","433",70
"University of Missouri-Kansas City","NCAA D1","","MO","https://www.umkc.edu","","2707",70
"University of Missouri-St. Louis","NCAA D1","","MO","https://umsl.edu","","436",70
"University of Missouri, Columbia","NCAA D1","","MO","https://www.missouri.edu","","434",70
"University of Montana","NCAA D1","","MT","https://www.umt.edu","","441",70
"University of Montevallo","NCAA D1","","AL","https://www.montevallo.edu","","1238",70
"University of Mount Olive","NCAA D1","","NC","https://www.umo.edu","","1245",70
"University of Mount Saint Vincent","NCAA D1","","NY","https://www.mountsaintvincent.edu","","451",70
"University of Mount Union","NCAA D1","","OH","https://www.mountunion.edu","","452",70
"University of Nebraska at Kearney","NCAA D1","","NE","https://www.unk.edu","","1156",70
"University of Nebraska at Omaha","NCAA D1","","NE","https://www.unomaha.edu/","","464",70
"University of Nebraska-Lincoln","NCAA D1","","NE","https://www.unl.edu","","463",70
"University of Nevada, Las Vegas","NCAA D1","","NV","https://www.unlv.edu/","","465",70
"University of Nevada, Reno","NCAA D1","","NV","https://www.unr.edu","","466",70
"University of New England","NCAA D1","","ME","https://www.une.edu","","1255",70
"University of New Hampshire","NCAA D1","","NH","https://www.unh.edu","","469",70
"University of New Haven","NCAA D1","","CT","https://www.newhaven.edu","","470",70
"University of New Mexico","NCAA D1","","NM","https://www.unm.edu/","","473",70
"University of New Orleans","NCAA D1","","LA","https://www.uno.edu","","474",70
"University of North Alabama","NCAA D1","","AL","https://www.una.edu","","487",70
"University of North Carolina Asheville","NCAA D1","","NC","https://www.unca.edu","","456",70
"University of North Carolina at Pembroke","NCAA D1","","NC","https://www.uncp.edu","","537",70
"University of North Carolina Wilmington","NCAA D1","","NC","https://www.uncw.edu","","460",70
"University of North Carolina, Chapel Hill","NCAA D1","","NC","https://www.unc.edu","","457",70
"University of North Dakota","NCAA D1","","ND","https://www.und.edu/","","494",70
"University of North Florida","NCAA D1","","FL","https://www.unf.edu","","2711",70
"University of North Georgia","NCAA D1","","GA","https://www.ung.edu/","","30052",70
"University of North Texas","NCAA D1","","TX","https://www.unt.edu","","497",70
"University of Northern Colorado","NCAA D1","","CO","https://www.unco.edu/","","502",70
"University of Northern Iowa","NCAA D1","","IA","https://uni.edu","","504",70
"University of Northwestern-St. Paul","NCAA D1","","MN","https://www.unwsp.edu","","30031",70
"University of Notre Dame","NCAA D1","","IN","https://www.nd.edu","","513",70
"University of Oklahoma","NCAA D1","","OK","https://www.ou.edu","","522",70
"University of Oregon","NCAA D1","","OR","https://www.uoregon.edu","","529",70
"University of Pennsylvania","NCAA D1","","PA","https://www.upenn.edu/","","540",70
"University of Pittsburgh","NCAA D1","","PA","https://www.pitt.edu","","545",70
"University of Pittsburgh, Bradford","NCAA D1","","PA","https://www.upb.pitt.edu/","","1315",70
"University of Pittsburgh, Greensburg","NCAA D1","","PA","https://www.greensburg.pitt.edu/","","11839",70
"University of Pittsburgh, Johnstown","NCAA D1","","PA","https://www.upj.pitt.edu","","546",70
"University of Portland","NCAA D1","","OR","https://www.up.edu","","551",70
"University of Puerto Rico, Bayamon","NCAA D1","","PR","https://www.uprb.edu","","2682",70
"University of Puerto Rico, Mayaguez","NCAA D1","","PR","https://www.uprm.edu","","24361",70
"University of Puerto Rico, Rio Piedras","NCAA D1","","PR","https://www.uprrp.edu","","2716",70
"University of Puget Sound","NCAA D1","","WA","https://www.pugetsound.edu","","557",70
"University of Redlands","NCAA D1","","CA","https://www.redlands.edu","","567",70
"University of Rhode Island","NCAA D1","","RI","https://www.uri.edu","","572",70
"University of Richmond","NCAA D1","","VA","https://www.richmond.edu","","575",70
"University of Rochester","NCAA D1","","NY","https://www.rochester.edu/","","581",70
"University of Saint Joseph (Connecticut)","NCAA D1","","CT","https://www.usj.edu","","8687",70
"University of San Diego","NCAA D1","","CA","https://www.sandiego.edu","","627",70
"University of San Francisco","NCAA D1","","CA","https://www.usfca.edu","","629",70
"University of Scranton","NCAA D1","","PA","https://www.scranton.edu","","633",70
"University of Sioux Falls","NCAA D1","","SD","https://www.usiouxfalls.edu","","30128",70
"University of South Alabama","NCAA D1","","AL","https://www.southalabama.edu","","646",70
"University of South Carolina Aiken","NCAA D1","","SC","https://www.usca.edu","","11276",70
"University of South Carolina Beaufort","NCAA D1","","SC","https://uscb.edu","","30259",70
"University of South Carolina Upstate","NCAA D1","","SC","https://www.uscupstate.edu","","10411",70
"University of South Carolina, Columbia","NCAA D1","","SC","https://www.sc.edu","","648",70
"University of South Dakota","NCAA D1","","SD","https://www.usd.edu","","650",70
"University of South Florida","NCAA D1","","FL","https://www.usf.edu/","","651",70
"University of Southern California","NCAA D1","","CA","https://usc.edu","","657",70
"University of Southern Indiana","NCAA D1","","IN","https://www.usi.edu/","","661",70
"University of Southern Maine","NCAA D1","","ME","https://www.usm.maine.edu","","662",70
"University of St. Thomas (Minnesota)","NCAA D1","","MN","https://www.stthomas.edu","","620",70
"University of St. Thomas (Texas)","NCAA D1","","TX","https://www.stthom.edu/","","2810",70
"University of Tampa","NCAA D1","","FL","https://www.ut.edu","","689",70
"University of Tennessee at Chattanooga","NCAA D1","","TN","https://www.utc.edu","","693",70
"University of Tennessee at Martin","NCAA D1","","TN","https://www.utm.edu/","","695",70
"University of Tennessee, Knoxville","NCAA D1","","TN","https://www.utk.edu","","694",70
"University of Texas at Arlington","NCAA D1","","TX","https://www.uta.edu","","702",70
"University of Texas at Austin","NCAA D1","","TX","https://www.utexas.edu","","703",70
"University of Texas at Dallas","NCAA D1","","TX","https://www.utdallas.edu/","","23121",70
"University of Texas at El Paso","NCAA D1","","TX","https://www.utep.edu","","704",70
"University of Texas at San Antonio","NCAA D1","","TX","https://www.utsa.edu","","706",70
"University of the District of Columbia","NCAA D1","","DC","https://www.udc.edu","","186",70
"University of the Incarnate Word","NCAA D1","","TX","https://www.uiw.edu","","2743",70
"University of the Ozarks (Arkansas)","NCAA D1","","AR","https://www.ozarks.edu/","","23008",70
"University of the Pacific","NCAA D1","","CA","https://www.pacific.edu","","534",70
"University of the South","NCAA D1","","TN","https://www.sewanee.edu/","","652",70
"University of Toledo","NCAA D1","","OH","https://www.utoledo.edu","","709",70
"University of Utah","NCAA D1","","UT","https://www.utah.edu/","","732",70
"University of Valley Forge","NCAA D1","","PA","https://valleyforge.edu","","30166",70
"University of Vermont","NCAA D1","","VT","https://www.uvm.edu","","738",70
"University of Virginia","NCAA D1","","VA","https://www.virginia.edu","","746",70
"University of Washington","NCAA D1","","WA","https://www.washington.edu/","","756",70
"University of West Alabama","NCAA D1","","AL","https://www.uwa.edu/","","358",70
"University of West Florida","NCAA D1","","FL","https://www.uwf.edu","","11740",70
"University of West Georgia","NCAA D1","","GA","https://www.westga.edu","","766",70
"University of Wisconsin-Eau Claire","NCAA D1","","WI","https://www.uwec.edu/","","793",70
"University of Wisconsin-Green Bay","NCAA D1","","WI","https://www.uwgb.edu","","794",70
"University of Wisconsin-La Crosse","NCAA D1","","WI","https://www.uwlax.edu","","795",70
"University of Wisconsin-Madison","NCAA D1","","WI","https://www.wisc.edu/","","796",70
"University of Wisconsin-Milwaukee","NCAA D1","","WI","https://www.uwm.edu","","797",70
"University of Wisconsin-Oshkosh","NCAA D1","","WI","https://www.uwosh.edu/","","798",70
"University of Wisconsin-Parkside","NCAA D1","","WI","https://www.uwp.edu","","799",70
"University of Wisconsin-Platteville","NCAA D1","","WI","https://www.uwplatt.edu","","800",70
"University of Wisconsin-River Falls","NCAA D1","","WI","https://www.uwrf.edu/","","801",70
"University of Wisconsin-Stevens Point","NCAA D1","","WI","https://www.uwsp.edu/","","802",70
"University of Wisconsin-Stout","NCAA D1","","WI","https://www.uwstout.edu/","","803",70
"University of Wisconsin-Superior","NCAA D1","","WI","https://www.uwsuper.edu/","","804",70
"University of Wisconsin-Whitewater","NCAA D1","","WI","https://www.uww.edu/","","805",70
"University of Wyoming","NCAA D1","","WY","https://www.uwyo.edu","","811",70
"Upper Iowa University","NCAA D1","","IA","https://www.uiu.edu/","","728",70
"Ursinus College","NCAA D1","","PA","https://www.ursinus.edu/","","730",70
"Ursuline College","NCAA D1","","OH","https://www.ursuline.edu","","30140",70
"Utah State University","NCAA D1","","UT","https://www.usu.edu","","731",70
"Utah Tech University","NCAA D1","","UT","https://utahtech.edu","","30095",70
"Utah Valley University","NCAA D1","","UT","https://www.uvu.edu","","30024",70
"Utica University","NCAA D1","","NY","https://www.utica.edu","","733",70
"Valdosta State University","NCAA D1","","GA","https://www.valdosta.edu","","734",70
"Valparaiso University","NCAA D1","","IN","https://www.valpo.edu/","","735",70
"Vanderbilt University","NCAA D1","","TN","https://vanderbilt.edu","","736",70
"Vanguard University ","NCAA D1","","CA","https://www.vanguard.edu","","30263",70
"Vassar College","NCAA D1","","NY","https://www.vassar.edu","","737",70
"Vermont State University Castleton","NCAA D1","","VT","https://www.castleton.edu","","123",70
"Vermont State University Lyndon","NCAA D1","","VT","https://www.northernvermont.edu","","30065",70
"Vermont State University-Johnson","NCAA D1","","VT","https://vermontstate.edu/","","324",70
"Villanova University","NCAA D1","","PA","https://www.villanova.edu","","739",70
"Virginia Commonwealth University","NCAA D1","","VA","https://www.vcu.edu","","740",70
"Virginia Military Institute","NCAA D1","","VA","https://www.vmi.edu","","741",70
"Virginia Polytechnic Institute and State University","NCAA D1","","VA","https://www.vt.edu","","742",70
"Virginia State University","NCAA D1","","VA","https://www.vsu.edu/","","743",70
"Virginia Union University","NCAA D1","","VA","https://www.vuu.edu/","","744",70
"Virginia Wesleyan University","NCAA D1","","VA","https://vwu.edu","","745",70
"Wabash College","NCAA D1","","IN","https://www.wabash.edu","","747",70
"Wagner College","NCAA D1","","NY","https://www.wagner.edu","","748",70
"Wake Forest University","NCAA D1","","NC","https://www.wfu.edu","","749",70
"Walsh University","NCAA D1","","OH","https://www.walsh.edu/","","30141",70
"Warren Wilson College","NCAA D1","","NC","https://www.warren-wilson.edu/","","30236",70
"Wartburg College","NCAA D1","","IA","https://www.wartburg.edu","","750",70
"Washburn University","NCAA D1","","KS","https://www.washburn.edu","","2814",70
"Washington and Jefferson College","NCAA D1","","PA","https://www.washjeff.edu","","751",70
"Washington and Lee University","NCAA D1","","VA","https://www.wlu.edu","","752",70
"Washington College (Maryland)","NCAA D1","","MD","https://www.washcoll.edu/","","753",70
"Washington State University","NCAA D1","","WA","https://www.wsu.edu","","754",70
"Washington University in St. Louis","NCAA D1","","MO","https://www.washu.edu","","755",70
"Wayne State College (Nebraska)","NCAA D1","","NE","https://www.wsc.edu/","","1433",70
"Wayne State University (Michigan)","NCAA D1","","MI","https://www.wayne.edu","","757",70
"Waynesburg University","NCAA D1","","PA","https://www.waynesburg.edu/","","1434",70
"Weber State University","NCAA D1","","UT","https://www.weber.edu","","758",70
"Webster University","NCAA D1","","MO","https://www.webster.edu/","","759",70
"Wellesley College","NCAA D1","","MA","https://www.wellesley.edu","","760",70
"Wentworth Institute of Technology","NCAA D1","","MA","https://www.wit.edu","","762",70
"Wesleyan College (Georgia)","NCAA D1","","GA","https://www.wesleyancollege.edu/","","14718",70
"Wesleyan University (Connecticut)","NCAA D1","","CT","https://www.wesleyan.edu/","","764",70
"West Chester University of Pennsylvania","NCAA D1","","PA","https://www.wcupa.edu/","","765",70
"West Liberty University","NCAA D1","","WV","https://www.westliberty.edu","","1438",70
"West Texas A&M University","NCAA D1","","TX","https://www.wtamu.edu","","767",70
"West Virginia State University","NCAA D1","","WV","https://www.wvstateu.edu","","1439",70
"West Virginia University","NCAA D1","","WV","https://www.wvu.edu","","768",70
"West Virginia Wesleyan College","NCAA D1","","WV","https://wvwc.edu","","9630",70
"Western Carolina University","NCAA D1","","NC","https://www.wcu.edu/","","769",70
"Western Colorado University","NCAA D1","","CO","https://www.western.edu","","2759",70
"Western Connecticut State University","NCAA D1","","CT","https://www.wcsu.edu/","","770",70
"Western Illinois University","NCAA D1","","IL","https://www.wiu.edu","","771",70
"Western Kentucky University","NCAA D1","","KY","https://www.wku.edu","","772",70
"Western Michigan University","NCAA D1","","MI","https://www.wmich.edu","","774",70
"Western New England University","NCAA D1","","MA","https://www.wne.edu/","","775",70
"Western New Mexico University","NCAA D1","","NM","https://www.wnmu.edu","","1445",70
"Western Oregon University","NCAA D1","","OR","https://www.wou.edu","","1446",70
"Western Washington University","NCAA D1","","WA","https://www.wwu.edu/","","1448",70
"Westfield State University","NCAA D1","","MA","https://www.westfield.ma.edu","","777",70
"Westminster College (Missouri)","NCAA D1","","MO","https://www.wcmo.edu/","","1450",70
"Westminster College (Pennsylvania)","NCAA D1","","PA","https://www.westminster.edu/","","1451",70
"Westminster University (Utah)","NCAA D1","","UT","https://www.westminsteru.edu","","30209",70
"Westmont College","NCAA D1","","CA","https://westmont.edu","","30260",70
"Wheaton College (Illinois)","NCAA D1","","IL","https://www.wheaton.edu","","778",70
"Wheaton College (Massachusetts)","NCAA D1","","MA","https://www.wheatoncollege.edu/","","779",70
"Wheeling University","NCAA D1","","WV","https://wheeling.edu/","","12799",70
"Whitman College","NCAA D1","","WA","https://www.whitman.edu","","780",70
"Whittier College","NCAA D1","","CA","https://www.whittier.edu","","781",70
"Whitworth University","NCAA D1","","WA","https://www.whitworth.edu/","","1454",70
"Wichita State University","NCAA D1","","KS","https://www.wichita.edu","","782",70
"Widener University","NCAA D1","","PA","https://www.widener.edu/","","783",70
"Wilkes University","NCAA D1","","PA","https://www.wilkes.edu","","784",70
"Willamette University","NCAA D1","","OR","https://www.willamette.edu/","","785",70
"William & Mary","NCAA D1","","VA","https://www.wm.edu","","786",70
"William Jewell College","NCAA D1","","MO","https://www.jewell.edu","","30120",70
"William Paterson University of New Jersey","NCAA D1","","NJ","https://www.wpunj.edu","","787",70
"William Peace University","NCAA D1","","NC","https://www.peace.edu/","","17094",70
"Williams College","NCAA D1","","MA","https://www.williams.edu/","","789",70
"Wilmington College (Ohio)","NCAA D1","","OH","https://www.wilmington.edu/","","1461",70
"Wilmington University (Delaware)","NCAA D1","","DE","https://www.wilmu.edu/index.aspx","","1460",70
"Wilson College","NCAA D1","","PA","https://www.wilson.edu","","12973",70
"Wingate University","NCAA D1","","NC","https://wingate.edu","","1462",70
"Winona State University","NCAA D1","","MN","https://www.winona.edu/","","790",70
"Winston-Salem State University","NCAA D1","","NC","https://www.wssu.edu","","791",70
"Winthrop University","NCAA D1","","SC","https://www.winthrop.edu/","","792",70
"Wisconsin Lutheran College","NCAA D1","","WI","https://www.wlc.edu","","8911",70
"Wittenberg University","NCAA D1","","OH","https://www.wittenberg.edu","","806",70
"Wofford College","NCAA D1","","SC","https://www.wofford.edu/","","2915",70
"Worcester Polytechnic Institute","NCAA D1","","MA","https://www.wpi.edu/","","808",70
"Worcester State University","NCAA D1","","MA","https://www.worcester.edu/","","809",70
"Wright State University","NCAA D1","","OH","https://www.wright.edu","","810",70
"Xavier University","NCAA D1","","OH","https://www.xavier.edu","","812",70
"Yale University","NCAA D1","","CT","https://www.yale.edu","","813",70
"Yeshiva University","NCAA D1","","NY","https://www.yu.edu/","","814",70
"York College (New York)","NCAA D1","","NY","https://www.york.cuny.edu","","2730",70
"York College (Pennsylvania)","NCAA D1","","PA","https://www.ycp.edu","","815",70
"Young Harris College","NCAA D1","","GA","https://www.yhc.edu","","30154",70
"Youngstown State University","NCAA D1","","OH","https://www.ysu.edu","","817",70
"EC University ","NCAA D1","","IN","","","30270",50
"Adams State University","NCAA D2","","CO","https://www.adams.edu","","929",70
"Adelphi University","NCAA D2","","NY","https://www.adelphi.edu","","3",70
"Albany State University (Georgia)","NCAA D2","","GA","https://www.asurams.edu","","13",70
"Allen University","NCAA D2","","SC","https://allenuniversity.edu","","30240",70
"American International College","NCAA D2","","MA","https://aic.edu","","22",70
"Anderson University (South Carolina)","NCAA D2","","SC","https://www.andersonuniversity.edu","","13028",70
"Angelo State University","NCAA D2","","TX","https://www.angelo.edu","","25",70
"Arkansas Tech University","NCAA D2","","AR","https://www.atu.edu","","947",70
"Ashland University","NCAA D2","","OH","https://www.ashland.edu","","35",70
"Assumption University","NCAA D2","","MA","https://www.assumption.edu","","36",70
"Auburn University at Montgomery","NCAA D2","","AL","https://www.aum.edu","","30093",70
"Augusta University","NCAA D2","","GA","https://www.augusta.edu","","39",70
"Augustana University (South Dakota)","NCAA D2","","SD","https://www.augie.edu","","41",70
